557378,567033,0,516
589994,610890,0,516
589344,563119,0,516
624415,515911,0,516
565483,551512,0,516
584895,574666,0,516
582777,542670,0,516
639394,576728,0,516
608298,573748,0,516
663578,586265,0,516
628080,562986,0,516
597421,554767,0,516
595193,576508,0,516
658103,572250,0,516
659529,498474,0,516
606415,581386,0,516
641976,577433,0,516
587466,564953,0,516
589180,595099,0,516
601885,573083,0,516
580561,528916,0,516
621726,578003,0,516
558817,576255,0,516
620213,574468,0,516
594010,570095,0,516
541976,512639,0,516
593840,578685,0,516
602667,575857,0,516
631446,561156,0,516
596481,567449,0,516
611318,581584,0,516
568546,564911,0,516
593865,572987,0,516
597017,575588,0,516
578804,573582,0,516
673750,594081,0,516
592714,553958,0,516
594029,586701,0,516
668502,563937,0,516
629533,537542,0,516
801539,318482,0,501
801667,318542,0,501
814045,332998,0,501
800479,321640,0,501
757470,224976,0,501
844536,424646,0,501
797105,316002,0,501
779956,271501,0,501
797205,313318,0,501
801323,316240,0,501
783666,262902,0,501
806131,312752,0,501
830658,368694,0,501
802482,335269,0,501
801910,325434,0,501
808062,337340,0,501
789833,304422,0,501
803603,327255,0,501
800865,312968,0,501
802237,318526,0,501
803959,315173,0,501
800123,312312,0,501
780927,285057,0,501
797242,324588,0,501
801551,320544,0,501
809182,319115,0,501
801931,317202,0,501
870801,476330,0,513
820327,352701,0,501
801093,317509,0,501
798523,324500,0,501
805237,318655,0,501
803375,311620,0,501
801441,323812,0,501
797313,317527,0,501
788220,301915,0,501
790395,300024,0,501
817135,349925,0,501
797787,301470,0,501
804630,332333,0,501
808710,330379,0,501
802111,320817,0,501
796375,309563,0,501
819768,346596,0,501
814605,354382,0,501
800565,319364,0,501
802089,313456,0,501
814401,341234,0,501
796609,319691,0,501
776131,248465,0,501
803464,329093,0,501
802646,317894,0,501
809550,327365,0,501
795322,311178,0,501
830450,393096,0,501
778414,260729,0,501
800041,318331,0,501
802814,320130,0,501
802738,312234,0,501
823913,369439,0,501
803386,318982,0,501
812869,346251,0,501
798904,324420,0,501
800447,331643,0,501
807446,342555,0,501
804251,329956,0,501
797594,302109,0,501
803448,314797,0,501
765502,240340,0,501
795527,315510,0,501
794640,313497,0,501
808717,335740,0,501
790932,305223,0,501
816852,352965,0,501
826228,376658,0,501
795299,312036,0,501
808686,332209,0,501
809594,344872,0,501
799275,324108,0,501
878184,487392,0,513
798472,322218,0,501
824822,367091,0,501
746769,205186,0,893
756701,207223,0,894
795489,287279,0,501
800483,320713,0,501
783491,288029,0,501
797162,306135,0,501
800272,316170,0,501
806827,324616,0,501
802853,314938,0,501
800804,316615,0,501
813173,354777,0,501
801588,319814,0,501
797400,315778,0,501
823840,368410,0,501
811391,343836,0,501
801055,321833,0,501
804038,306622,0,501
803780,334441,0,501
834173,386159,0,501
802784,313853,0,501
807293,347456,0,501
817119,336333,0,501
786635,269352,0,501
824624,381716,0,501
797415,319840,0,501
800772,325023,0,501
806626,318966,0,501
800845,311838,0,501
769386,259892,0,501
797272,324228,0,501
807409,325526,0,501
795836,291870,0,501
798321,319665,0,501
805372,313397,0,501
790738,308028,0,501
800667,315995,0,501
795205,316433,0,501
809054,345541,0,501
808452,320117,0,501
779897,279572,0,501
782642,275308,0,501
797569,321799,0,501
801751,318110,0,501
787644,297715,0,501
807401,314610,0,501
800677,310656,0,501
800394,301473,0,501
795571,310093,0,501
814158,335578,0,501
811913,325091,0,501
806982,316680,0,501
775604,274485,0,501
800133,327081,0,501
806511,313841,0,501
803796,314893,0,501
802012,318315,0,501
826789,377676,0,501
814108,344096,0,501
804354,309671,0,501
807017,330432,0,501
803774,334756,0,501
817410,346944,0,501
841928,398948,0,501
816145,349032,0,501
818622,370753,0,501
786245,292352,0,501
784164,285702,0,501
805390,319676,0,501
790774,303642,0,501
803277,319525,0,501
833182,379714,0,501
773023,251826,0,501
801609,320399,0,501
778965,282290,0,501
814317,333112,0,501
805080,323708,0,501
801080,318049,0,501
799724,318884,0,501
798059,316113,0,501
806176,320301,0,501
769876,257669,0,501
825716,373098,0,501
791983,298565,0,501
801386,313545,0,501
804871,317801,0,501
810903,332925,0,501
838276,395673,0,501
810543,341180,0,501
777978,252419,0,501
820258,351165,0,501
801997,319385,0,501
779437,281959,0,501
810253,323873,0,501
794826,309589,0,501
814280,344223,0,501
832651,373469,0,501
794142,306704,0,501
802041,319504,0,501
804190,320706,0,501
798983,325682,0,501
840462,402858,0,501
799912,323363,0,501
804119,328544,0,501
804358,320802,0,501
803057,331037,0,501
803031,325811,0,501
784151,283760,0,501
800444,311497,0,501
802004,317772,0,501
803470,319069,0,501
811277,335577,0,501
803332,315488,0,501
800037,317963,0,501
813436,360446,0,501
800694,316789,0,501
838129,404012,0,501
764997,249477,0,501
800316,311699,0,501
806848,320541,0,501
805462,317833,0,501
798308,312788,0,501
802655,316263,0,501
801456,320080,0,501
801309,318213,0,501
840886,397888,0,501
829529,375007,0,501
830805,370801,0,501
804979,334141,0,501
804013,316083,0,501
808489,317021,0,501
770113,241615,0,501
804332,319006,0,501
833661,389733,0,501
797834,297329,0,501
794956,309980,0,501
801232,307078,0,501
809552,342258,0,501
794615,305632,0,501
809259,345634,0,501
811502,355939,0,501
801301,316893,0,501
803370,318247,0,501
804702,315881,0,501
797009,293194,0,501
813791,334609,0,501
812965,330224,0,501
826048,374236,0,501
800959,322309,0,501
803405,317316,0,501
802254,320673,0,501
783116,265635,0,501
798633,317300,0,501
801482,327644,0,501
798612,326404,0,501
799001,302014,0,501
802537,312497,0,501
799794,315080,0,501
793892,313943,0,501
804691,332987,0,501
793855,298525,0,501
796952,318633,0,501
800655,320227,0,501
801780,318992,0,501
805977,320805,0,501
796916,323332,0,501
820904,351763,0,501
808405,318841,0,501
765283,249459,0,501
824212,363776,0,501
798981,311092,0,501
797178,310439,0,501
800582,316980,0,501
803839,310353,0,501
796283,315582,0,501
801145,317601,0,501
801662,318423,0,501
801782,318281,0,501
803377,319212,0,501
803932,318781,0,501
806192,337849,0,501
789583,287700,0,501
801586,318947,0,501
804251,331304,0,501
799667,316830,0,501
759789,229116,0,501
799021,326404,0,501
793684,312065,0,501
806320,315242,0,501
786234,267976,0,501
821151,366545,0,501
801903,312794,0,501
782506,279930,0,501
803627,319323,0,501
794991,291216,0,501
794667,315069,0,501
799291,317500,0,501
798243,324160,0,501
804408,337683,0,501
818119,348676,0,501
810502,336169,0,501
793560,285392,0,501
801326,315779,0,501
808644,326320,0,501
813645,328765,0,501
800966,317165,0,501
797111,302781,0,501
802431,322048,0,501
811061,333595,0,501
786719,283364,0,501
773955,239849,0,501
803701,321815,0,501
783110,289805,0,501
800235,316652,0,501
807421,317527,0,501
797947,319734,0,501
805035,317469,0,501
801166,322298,0,501
846693,429031,0,1110
801493,322249,0,501
806087,326636,0,501
810657,329468,0,501
801313,300606,0,501
800390,309948,0,501
801634,318965,0,501
799197,314215,0,501
795254,296488,0,501
807696,320548,0,501
800461,326821,0,501
801174,320442,0,501
809781,326904,0,501
826585,366934,0,501
804429,312164,0,501
788005,292268,0,501
801183,316191,0,501
378274,816341,0,502
406233,813072,0,502
401478,785370,0,502
448651,847994,0,502
434440,822866,0,502
369199,734895,0,502
413241,771595,0,502
369418,733394,0,502
378563,789670,0,502
424190,780052,0,502
415993,776671,0,502
421352,799127,0,502
432656,783776,0,502
383032,788008,0,502
414377,771258,0,502
425260,773661,0,502
469139,810971,0,502
442979,803024,0,502
347079,803582,0,502
412797,803180,0,502
352874,807952,0,502
442286,755194,0,502
416433,786159,0,502
419700,793447,0,502
422961,821595,0,502
400008,789447,0,502
429586,775621,0,502
457561,788245,0,502
415417,785827,0,502
389552,750700,0,502
415598,786499,0,502
443447,783977,0,502
404792,749210,0,502
389392,730768,0,502
473485,847098,0,502
491614,778997,0,502
437483,785130,0,502
452570,848127,0,502
417197,778243,0,502
405986,787439,0,502
437568,794323,0,502
420319,794333,0,502
418963,746595,0,502
469422,822619,0,502
397688,762902,0,502
418149,790096,0,502
407289,798870,0,502
360319,778673,0,502
473799,795167,0,502
445199,763833,0,502
446537,828924,0,502
410019,732704,0,502
396540,815936,0,502
407694,718592,0,502
417091,792545,0,502
442260,754050,0,502
411526,784658,0,502
407814,765816,0,502
394022,803914,0,502
481133,781413,0,502
396118,794614,0,502
458538,786673,0,502
419721,789724,0,502
424476,781552,0,502
377720,727349,0,502
448336,789445,0,502
412227,787450,0,502
408745,824896,0,502
417016,774869,0,502
395274,786698,0,502
412541,806622,0,502
412109,735920,0,502
407023,787385,0,502
376660,815936,0,502
396548,784388,0,502
508535,830710,0,502
414014,816460,0,502
440782,782395,0,502
436951,814456,0,502
393758,750953,0,502
418410,795929,0,502
425991,787029,0,502
414562,787355,0,502
408712,803987,0,502
377858,811790,0,502
417169,792321,0,502
460371,780609,0,502
388873,746909,0,502
395641,808571,0,502
386436,791388,0,502
440667,768761,0,502
438437,730300,0,502
370839,727884,0,502
422917,781112,0,502
391555,789079,0,502
402666,814060,0,502
474368,812039,0,502
406176,760860,0,502
463768,793154,0,502
446307,796523,0,502
402309,786873,0,502
413946,786971,0,502
425053,790566,0,502
416926,785113,0,502
424023,737453,0,502
417447,782955,0,502
415672,787824,0,502
416019,787562,0,502
417515,787648,0,502
459230,803720,0,502
447833,819282,0,502
418199,851439,0,502
417393,771537,0,502
441415,780207,0,502
399634,751940,0,502
373360,784232,0,502
419227,779215,0,502
434717,808225,0,502
397669,792218,0,502
412028,773494,0,502
407504,803363,0,502
365147,790525,0,502
459328,805961,0,502
429472,860855,0,502
480128,785580,0,502
344915,702496,0,1251
410969,770451,0,502
407460,791404,0,502
420476,750495,0,502
397747,792207,0,502
408428,771823,0,502
397806,749559,0,502
426040,825049,0,502
407565,766203,0,502
414317,828815,0,502
410610,765111,0,502
412388,784064,0,502
406337,750353,0,502
422419,754048,0,502
416039,730594,0,502
414512,793966,0,502
398478,822297,0,502
424375,721868,0,502
403890,792420,0,502
400902,772920,0,502
402367,782997,0,502
472917,830363,0,502
418621,840463,0,502
329002,727685,0,1274
418618,811618,0,502
425356,745471,0,502
470922,770669,0,502
400598,790903,0,502
412851,774986,0,502
492415,829655,0,502
400079,749617,0,502
417673,785965,0,502
424720,768456,0,502
386415,801444,0,502
426689,788562,0,502
430747,776261,0,502
405714,781619,0,502
429220,787348,0,502
427850,762201,0,502
434080,785264,0,502
473514,788780,0,502
412386,777312,0,502
430686,844506,0,502
409142,811927,0,502
422198,724557,0,502
392185,713763,0,502
412677,786951,0,502
399149,784376,0,502
382693,749680,0,502
527515,831478,0,1300
448519,805219,0,502
430779,770145,0,502
413556,758080,0,502
392140,769924,0,502
416855,794023,0,502
389713,772742,0,502
398498,776720,0,502
473727,807244,0,502
389410,788256,0,502
377230,790154,0,502
415564,784464,0,502
456799,844976,0,502
444336,820061,0,502
404359,783919,0,502
453154,776082,0,502
425019,759577,0,502
415895,775793,0,502
420083,787815,0,502
506612,858859,0,1319
436648,859634,0,502
403522,785432,0,502
401407,759648,0,502
403852,792473,0,502
367398,701756,0,502
412453,784453,0,502
382124,786262,0,502
416884,786845,0,502
448865,836781,0,502
383821,808301,0,502
414249,796590,0,502
457338,789952,0,502
396276,785999,0,502
390282,789593,0,502
409417,758123,0,502
397561,815245,0,502
397137,742547,0,502
402891,801910,0,502
385257,791581,0,502
409628,833942,0,502
369249,797068,0,502
460942,779073,0,502
423146,737571,0,502
420509,788730,0,502
422736,790806,0,502
401492,790336,0,502
394018,799506,0,502
385140,796221,0,502
430243,781020,0,502
416775,806826,0,502
425796,795608,0,502
411488,837715,0,502
433989,765343,0,502
415806,783594,0,502
417023,771194,0,502
415270,775605,0,502
391163,811977,0,502
405350,762342,0,502
414860,773921,0,502
371779,814715,0,502
415631,805010,0,502
387951,813315,0,502
472691,802678,0,502
471930,844046,0,502
432892,815223,0,502
366654,802105,0,502
411721,717873,0,502
426115,814461,0,502
375997,806621,0,502
385561,718324,0,502
375573,809249,0,502
437958,784801,0,502
363857,784086,0,502
430138,818594,0,502
435085,791564,0,502
414036,742189,0,502
425611,793420,0,502
439793,740773,0,502
467107,817914,0,502
387631,749416,0,502
430001,765803,0,502
384225,784381,0,502
417146,822655,0,502
427371,819417,0,502
399587,792459,0,502
474648,778810,0,502
345692,788190,0,502
409515,756149,0,502
469782,780552,0,502
468229,827985,0,502
414951,852935,0,502
409701,750741,0,502
442826,795974,0,502
459556,818479,0,502
423311,813081,0,502
476144,772131,0,502
391976,789416,0,502
448649,813885,0,502
496658,816784,0,502
410336,767856,0,502
430167,811490,0,502
357467,797530,0,502
404220,785798,0,502
446368,763341,0,502
439514,758221,0,502
424145,743433,0,502
470062,771204,0,502
421187,779726,0,502
396617,801039,0,502
394708,739061,0,502
394912,755947,0,502
425950,788228,0,502
408283,806161,0,502
419520,778231,0,502
441950,785934,0,502
409814,836083,0,502
395817,788858,0,502
422776,808328,0,502
363959,810632,0,502
422943,804253,0,502
407626,771304,0,502
347933,797148,0,502
457554,795861,0,502
394274,837428,0,502
445674,768552,0,502
416359,786189,0,502
419485,804779,0,502
376176,795539,0,502
349378,805118,0,502
456566,743012,0,502
484407,809641,0,502
403329,717870,0,502
392795,817694,0,502
372621,772258,0,502
461751,817277,0,502
489182,773934,0,502
427388,815258,0,502
418155,819422,0,502
437035,755506,0,502
416444,783624,0,502
777811,751059,0,503
823974,725025,0,503
749723,781756,0,503
875160,698897,0,503
828194,742074,0,503
800913,749332,0,503
831165,783383,0,503
793019,764859,0,503
810467,706465,0,503
803540,754792,0,503
844662,654835,0,503
803962,731228,0,503
823065,733789,0,503
822156,732296,0,503
811389,723618,0,503
779936,774397,0,503
854769,713941,0,503
803457,735855,0,503
790712,745884,0,503
815652,733433,0,503
841289,701474,0,503
832054,751330,0,503
786032,701427,0,503
824835,704997,0,503
832886,781206,0,503
818063,797960,0,503
857620,709386,0,503
828589,652430,0,503
836727,737798,0,503
776000,780347,0,503
824098,714042,0,503
830583,710990,0,503
862189,735684,0,503
815131,704478,0,503
828478,655405,0,503
784838,771499,0,503
880362,706363,0,503
767482,727417,0,503
825070,734215,0,503
813781,738344,0,503
840863,737972,0,503
840943,739611,0,503
828276,762021,0,503
822883,728314,0,503
854886,769396,0,503
829623,732301,0,503
835428,731189,0,503
818338,800932,0,503
823417,701523,0,503
812152,689907,0,503
829969,699565,0,503
861563,661642,0,503
816955,747629,0,503
774526,757135,0,503
803577,712231,0,503
798056,714380,0,503
881789,727577,0,503
858867,700187,0,503
834996,728517,0,503
839121,736259,0,503
841045,738224,0,503
840100,728839,0,503
874544,686096,0,503
862334,747768,0,503
820253,714625,0,503
817862,732248,0,503
844729,682981,0,503
846484,719360,0,503
793669,724513,0,503
821906,732848,0,503
826465,646980,0,503
820350,748217,0,503
814540,707227,0,503
838223,766380,0,503
869471,745767,0,503
816054,733183,0,503
801177,737548,0,503
848783,748980,0,503
814105,723255,0,503
838036,749612,0,503
840270,725456,0,503
789601,714058,0,503
827169,708345,0,503
789448,738035,0,503
835030,668528,0,503
848151,741869,0,503
816091,747764,0,503
801511,761094,0,503
822670,689090,0,503
873672,734440,0,503
808153,737136,0,503
755829,751858,0,503
814697,729209,0,503
832758,707452,0,503
848264,762550,0,503
799903,784535,0,503
802674,727804,0,503
828147,808738,0,503
820707,705318,0,503
824594,741664,0,503
804474,747122,0,503
823108,733302,0,503
839514,728923,0,503
827711,732798,0,503
851644,721350,0,503
816390,711340,0,503
798007,723995,0,503
790612,738038,0,503
821909,728448,0,503
865754,723314,0,503
735295,814058,0,514
877711,703850,0,503
792990,685472,0,503
809917,762429,0,503
789388,712210,0,503
879221,655497,0,503
876935,684572,0,503
819439,735945,0,503
807929,730950,0,503
850451,764015,0,503
811748,766105,0,503
824765,761114,0,503
848586,789052,0,503
812231,739235,0,503
873532,712802,0,503
842590,716861,0,503
832798,734777,0,503
817640,730018,0,503
824322,744720,0,503
777697,798253,0,503
868493,677155,0,503
805658,698630,0,503
840349,790707,0,503
796953,726378,0,503
832589,782799,0,503
817441,709397,0,503
856029,730586,0,503
805089,762512,0,503
854628,773470,0,503
846090,651306,0,503
796943,674692,0,503
827192,785316,0,503
818209,719382,0,503
795200,786424,0,503
817777,724927,0,503
846512,683647,0,503
825080,746712,0,503
824674,806300,0,503
822616,735941,0,503
805391,732659,0,503
823250,732088,0,503
850376,739749,0,503
821337,733356,0,503
796786,724615,0,503
862425,741010,0,503
825690,703854,0,503
800872,672603,0,503
825395,715780,0,503
843911,730036,0,503
820238,732928,0,503
848570,703697,0,503
825515,738284,0,503
820367,732364,0,503
822025,749214,0,503
837718,761480,0,503
871723,685520,0,503
850904,720163,0,503
816775,739989,0,503
822103,732911,0,503
815455,755486,0,503
835648,756631,0,503
868626,737331,0,503
825997,730652,0,503
817252,730254,0,503
877906,722361,0,503
808440,729985,0,503
791470,751113,0,503
841654,764836,0,503
825429,732758,0,503
751215,828365,0,514
804706,788001,0,503
820194,734233,0,503
869991,705259,0,503
809779,663654,0,503
822078,711840,0,503
866139,717138,0,503
829379,718721,0,503
837582,763266,0,503
783999,732487,0,503
800231,732106,0,503
862569,719773,0,503
838764,652792,0,503
849343,713993,0,503
828297,715480,0,503
821259,750089,0,503
874643,729921,0,503
819058,729125,0,503
817018,729596,0,503
797804,715342,0,503
838515,768484,0,503
829398,724900,0,503
754841,796342,0,503
878690,739021,0,503
821908,732077,0,503
786495,759000,0,503
823987,687499,0,503
787988,741203,0,503
839339,726322,0,503
822425,727248,0,503
854412,725575,0,503
788351,737539,0,503
838587,700545,0,503
840425,762290,0,503
817395,734126,0,503
807913,737341,0,503
872285,750708,0,503
788166,702817,0,503
836225,709204,0,503
822293,786837,0,503
888892,702505,0,503
822623,745025,0,503
795124,696429,0,503
832238,725434,0,503
815593,689874,0,503
843572,784897,0,503
833716,758772,0,503
822474,780882,0,503
801102,759330,0,503
841752,731595,0,503
808779,732990,0,503
822533,758955,0,503
817807,715863,0,503
837977,728814,0,503
801204,755177,0,503
819628,810748,0,503
814732,734183,0,503
832086,716249,0,503
876503,659112,0,503
823856,749355,0,503
819737,737829,0,503
818756,743887,0,503
811971,664520,0,503
801526,705057,0,503
827031,734324,0,503
843891,721571,0,503
810460,735109,0,503
782368,759352,0,503
801172,715857,0,503
866928,716961,0,503
829673,730398,0,503
850888,736810,0,503
786935,732999,0,503
769656,721159,0,503
804925,735492,0,503
870054,738900,0,503
818932,728481,0,503
853692,746285,0,503
807072,687932,0,503
750459,800215,0,503
823959,737866,0,503
835804,710711,0,503
790206,747165,0,503
813092,739043,0,503
801810,728106,0,503
825404,733788,0,503
820947,730529,0,503
827081,694553,0,503
822664,720677,0,503
768565,762193,0,503
823113,733720,0,503
821079,800206,0,503
828531,731300,0,503
820757,738235,0,503
781260,737962,0,503
819438,662327,0,503
833504,744564,0,503
789552,731946,0,503
822843,763117,0,503
775555,719683,0,503
865084,713697,0,503
820455,729132,0,503
849547,738979,0,503
762269,792243,0,503
821464,700760,0,503
824013,753991,0,503
803369,698753,0,503
823589,728083,0,503
796353,710294,0,503
820083,728310,0,503
829133,735488,0,503
823455,747394,0,503
818542,740451,0,503
809623,734937,0,503
841762,777572,0,503
802184,751958,0,503
803874,675499,0,503
830065,739162,0,503
824140,729074,0,503
852730,769968,0,503
866760,753547,0,503
811031,703822,0,503
825414,734466,0,503
816615,770855,0,503
786227,765634,0,503
817269,733788,0,503
809453,736879,0,503
757421,774445,0,503
818251,731938,0,503
788020,765562,0,503
823618,734216,0,503
812295,728049,0,503
837545,696979,0,503
797918,694723,0,503
822224,742716,0,503
821895,732158,0,503
797233,713358,0,503
800258,733812,0,503
813319,737376,0,503
860951,162251,0,504
860387,157731,0,504
857363,154639,0,504
863391,126214,0,504
839094,159543,0,504
849248,164090,0,504
875990,133950,0,504
905936,150106,0,504
895835,123485,0,504
818079,108536,0,504
898976,198452,0,504
869087,153957,0,504
849653,143827,0,504
834293,161575,0,504
844234,153197,0,504
835128,212354,0,504
828179,155649,0,504
875410,128878,0,504
850965,156224,0,504
800816,176612,0,504
832621,150748,0,504
876863,176593,0,504
826192,172906,0,504
862679,188399,0,504
839974,154358,0,504
854338,135067,0,504
855233,141357,0,504
850538,160159,0,504
868442,160118,0,504
888714,205560,0,504
864185,161232,0,504
851280,156049,0,504
875825,204959,0,504
840375,155757,0,504
892340,149050,0,504
873527,126426,0,504
836433,200181,0,504
826499,142732,0,504
854922,159650,0,504
883537,210648,0,504
807420,168787,0,504
840299,118907,0,504
834602,213597,0,504
864053,139325,0,504
856454,117143,0,504
857972,160214,0,504
850046,108829,0,504
804936,148980,0,504
864374,150149,0,504
858587,150101,0,504
870247,121460,0,504
855656,162100,0,504
850176,127908,0,504
850057,157848,0,504
828005,145089,0,504
861994,160156,0,504
849537,157510,0,504
867125,168762,0,504
838142,156770,0,504
847644,164348,0,504
856349,158150,0,504
860606,152843,0,504
869288,168662,0,504
838328,185708,0,504
860986,140320,0,504
829229,143653,0,504
866051,172932,0,504
871556,194747,0,504
865489,161762,0,504
851840,110475,0,504
846256,154064,0,504
836081,178429,0,504
859707,202806,0,504
849938,156042,0,504
894124,202052,0,504
864325,170593,0,504
848108,161786,0,504
817619,181929,0,504
858058,196183,0,504
861242,161722,0,504
885793,172115,0,504
850577,157049,0,504
877125,161227,0,504
883864,111281,0,504
891699,170415,0,504
802394,87835,0,504
862759,157988,0,504
824185,167369,0,504
813124,157130,0,504
840335,164912,0,504
858042,178196,0,504
846257,145306,0,504
858516,151301,0,504
851282,153750,0,504
905005,164126,0,504
857309,139276,0,504
845589,192916,0,504
895245,150977,0,504
863995,150435,0,504
862642,159379,0,504
861631,169376,0,504
858934,162874,0,504
912023,160368,0,504
842824,177832,0,504
824560,133679,0,504
842281,175525,0,504
860845,155375,0,504
841096,188742,0,504
821428,153468,0,504
840357,169437,0,504
827802,189078,0,504
844734,164570,0,504
847812,114745,0,504
887269,166179,0,504
830159,134329,0,504
850925,157811,0,504
847276,121785,0,504
870599,149782,0,504
780153,136449,0,504
814379,132655,0,504
834483,173379,0,504
852423,159874,0,504
854012,157449,0,504
883375,158482,0,504
850219,110573,0,504
836450,151205,0,504
881217,172320,0,504
813239,139752,0,504
871255,140340,0,504
789356,159383,0,504
873690,156226,0,504
858834,149259,0,504
778867,140736,0,504
872057,122354,0,504
882097,161493,0,504
787336,144875,0,504
